0.061325,-1.0582e-11,52.001,4163.2,5.0457,0.00056743,1.0046e+05
0.093487,-1.3696e-12,51.478,10932,6.0617,0.00036918,1.0046e+05
0.092142,1.6465e-12,48.66,73948,15.212,0.00031922,1.0046e+05
-0,0,0,1.3096e+05,23.41,4.2842e-05,1.0046e+05
0.020366,-4.1185e-12,52.569,2866.3,4.6987,0.00069338,1.0043e+05
0.036886,-7.9673e-12,52.548,3014.7,4.6962,0.00066012,1.0043e+05
0.061726,-8.5197e-12,52.426,4033.7,4.773,0.00052957,1.0043e+05
0.088122,-1.8113e-12,51.749,11529,5.9879,0.00034198,1.0043e+05
0.088213,8.5043e-13,48.469,77904,15.663,0.00031732,1.0043e+05
-0,0,0,1.3765e+05,24.202,4.3692e-05,1.0043e+05
0.036886,-7.9673e-12,52.548,3014.7,4.6962,0.00066012,1.0043e+05
0.061726,-8.5197e-12,52.426,4033.7,4.773,0.00052957,1.0043e+05
0.088122,-1.8113e-12,51.749,11529,5.9879,0.00034198,1.0043e+05
0.088213,8.5043e-13,48.469,77904,15.663,0.00031732,1.0043e+05
-0,0,0,1.3765e+05,24.202,4.3692e-05,1.0043e+05
0.020055,-4.333e-12,53.031,2636.1,4.4376,0.00067243,1.0041e+05
0.036236,-7.1911e-12,53.004,2803.1,4.4348,0.0006338,1.0041e+05
0.061865,-8.4592e-12,52.845,3928.1,4.5328,0.00049541,1.0041e+05
0.08383,-2.5254e-12,52.001,12034,5.9481,0.00032158,1.0041e+05
0.082866,1.1262e-12,48.283,80254,15.947,0.00031694,1.0041e+05
-0,0,0,1.4132e+05,24.631,4.4144e-05,1.0041e+05
0.036236,-7.1911e-12,53.004,2803.1,4.4348,0.0006338,1.0041e+05
0.061865,-8.4592e-12,52.845,3928.1,4.5328,0.00049541,1.0041e+05
0.08383,-2.5254e-12,52.001,12034,5.9481,0.00032158,1.0041e+05
0.082866,1.1262e-12,48.283,80254,15.947,0.00031694,1.0041e+05
-0,0,0,1.4132e+05,24.631,4.4144e-05,1.0041e+05
0.019587,-2.8484e-12,53.493,2442.8,4.2008,0.00065021,1.0038e+05
0.035435,-6.388e-12,53.457,2625.6,4.1988,0.00060732,1.0038e+05
0.061554,-1.1246e-11,53.255,3845.4,4.3242,0.00046494,1.0038e+05
0.08002,-6.0299e-12,52.232,12512,5.9548,0.00030699,1.0038e+05
0.076651,-1.5785e-12,48.105,81394,16.121,0.00031805,1.0038e+05
-0,0,0,1.4265e+05,24.785,4.4303e-05,1.0038e+05
0.035435,-6.388e-12,53.457,2625.6,4.1988,0.00060732,1.0038e+05
0.061554,-1.1246e-11,53.255,3845.4,4.3242,0.00046494,1.0038e+05
0.08002,-6.0299e-12,52.232,12512,5.9548,0.00030699,1.0038e+05
0.076651,-1.5785e-12,48.105,81394,16.121,0.00031805,1.0038e+05
-0,0,0,1.4265e+05,24.785,4.4303e-05,1.0038e+05
0.019147,-5.8217e-12,53.943,2276,3.9813,0.00062681,1.0035e+05
0.034581,-1.2883e-11,53.9,2472.3,3.9822,0.00058096,1.0035e+05
0.060584,-1.5254e-11,53.652,3784.9,4.1484,0.00043843,1.0035e+05
0.076518,-5.6513e-12,52.442,12966,6.0009,0.00029736,1.0035e+05
0.070097,-4.9803e-12,47.935,81726,16.223,0.00032016,1.0035e+05
-0,0,0,1.4242e+05,24.758,4.4274e-05,1.0035e+05
0.034581,-1.2883e-11,53.9,2472.3,3.9822,0.00058096,1.0035e+05
0.060584,-1.5254e-11,53.652,3784.9,4.1484,0.00043843,1.0035e+05
0.076518,-5.6513e-12,52.442,12966,6.0009,0.00029736,1.0035e+05
0.070097,-4.9803e-12,47.935,81726,16.223,0.00032016,1.0035e+05
-0,0,0,1.4242e+05,24.758,4.4274e-05,1.0035e+05
0.018571,-5.238e-12,54.389,2132.9,3.7822,0.00060366,1.0033e+05
0.033723,-9.628e-12,54.334,2342.6,3.7886,0.00055575,1.0033e+05
0.059504,-1.2964e-11,54.033,3752.3,4.004,0.00041525,1.0033e+05
0.072686,-6.9678e-12,52.63,13487,6.1022,0.00029184,1.0033e+05
0.063232,-4.9402e-12,47.773,81791,16.325,0.0003238,1.0033e+05
-0,0,0,1.4156e+05,24.659,4.4167e-05,1.0033e+05
0.033723,-9.628e-12,54.334,2342.6,3.7886,0.00055575,1.0033e+05
0.059504,-1.2964e-11,54.033,3752.3,4.004,0.00041525,1.0033e+05
0.072686,-6.9678e-12,52.63,13487,6.1022,0.00029184,1.0033e+05
0.063232,-4.9402e-12,47.773,81791,16.325,0.0003238,1.0033e+05
-0,0,0,1.4156e+05,24.659,4.4167e-05,1.0033e+05
0.017901,-5.356e-12,54.816,2007.5,3.5978,0.00058033,1.003e+05
0.032495,-1.1437e-11,54.753,2230.6,3.612,0.00053133,1.003e+05
