294,0,0,0,0.1966,0,0,0,0,0,0,0,0,0,0.1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6473,0,0,0,0,0
294.01,0,0,0,0.1966,0,0,1.2103e-38,0,0,0,0,0,0,0.1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6473,0,0,0,0,0
294.04,0,0,0,0.1966,0,0,1.84e-38,0,0,0,0,0,0,0.1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6473,0,0,0,0,0
294.08,0,0,0,0.1966,0,0,2.0823e-38,0,0,0,0,0,0,0.1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6473,0,0,0,0,0
293.98,0,0,0,0.1966,0,0,1.7898e-38,0,0,0,0,0,0,0.1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6473,0,0,0,0,0
293.98,0,0,0,0.1966,0,0,1.8067e-38,0,0,0,0,0,0,0.1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6473,0,0,0,0,0
293.99,0,0,0,0.1966,0,0,1.8863e-38,0,0,0,0,0,0,0.1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6473,0,0,0,0,0
294,0,0,0,0.1966,0,0,2.1435e-38,0,0,0,0,0,0,0.1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6473,0,0,0,0,0
294.06,0,0,0,0.1966,0,0,2.5958e-38,0,0,0,0,0,0,0.1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6473,0,0,0,0,0
294.1,0,0,0,0.1966,0,0,2.8536e-38,0,0,0,0,0,0,0.1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6473,0,0,0,0,0
293.98,0,0,0,0.1966,0,0,1.8067e-38,0,0,0,0,0,0,0.1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6473,0,0,0,0,0
293.99,0,0,0,0.1966,0,0,1.8863e-38,0,0,0,0,0,0,0.1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6473,0,0,0,0,0
294,0,0,0,0.1966,0,0,2.1435e-38,0,0,0,0,0,0,0.1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6473,0,0,0,0,0
294.06,0,0,0,0.1966,0,0,2.5958e-38,0,0,0,0,0,0,0.1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6473,0,0,0,0,0
294.1,0,0,0,0.1966,0,0,2.8536e-38,0,0,0,0,0,0,0.1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6473,0,0,0,0,0
293.97,0,0,0,0.1966,0,0,2.3121e-38,0,0,0,0,0,0,0.1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6473,0,0,0,0,0
293.97,0,0,0,0.1966,0,0,2.3414e-38,0,0,0,0,0,0,0.1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6473,0,0,0,0,0
293.98,0,0,0,0.1966,0,0,2.4709e-38,0,0,0,0,0,0,0.1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6473,0,0,0,0,0
294,0,0,0,0.1966,0,0,2.8437e-38,0,0,0,0,0,0,0.1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6473,0,0,0,0,0
294.07,0,0,0,0.1966,0,0,3.3659e-38,0,0,0,0,0,1.5269e-38,0.1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6473,0,0,0,0,0
294.12,0,0,0,0.1966,0,0,3.6153e-38,0,0,0,0,0,1.64e-38,0.1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6473,0,0,0,0,0
293.97,0,0,0,0.1966,0,0,2.3414e-38,0,0,0,0,0,0,0.1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6473,0,0,0,0,0
293.98,0,0,0,0.1966,0,0,2.4709e-38,0,0,0,0,0,0,0.1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6473,0,0,0,0,0
294,0,0,0,0.1966,0,0,2.8437e-38,0,0,0,0,0,0,0.1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6473,0,0,0,0,0
294.07,0,0,0,0.1966,0,0,3.3659e-38,0,0,0,0,0,1.5269e-38,0.1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6473,0,0,0,0,0
294.12,0,0,0,0.1966,0,0,3.6153e-38,0,0,0,0,0,1.64e-38,0.1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6473,0,0,0,0,0
293.95,0,0,0,0.1966,0,0,2.8448e-38,0,0,0,0,0,0,0.1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6473,0,0,0,0,0
293.96,0,0,0,0.1966,0,0,2.8896e-38,0,0,0,0,0,0,0.1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6473,0,0,0,0,0
293.96,0,0,0,0.1966,0,0,3.078e-38,0,0,0,0,0,1.3945e-38,0.1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6473,0,0,0,0,0
294,0,0,0,0.1966,0,0,3.5712e-38,0,0,0,0,0,1.6179e-38,0.1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6473,0,0,0,0,0
294.08,0,0,0,0.1966,0,0,4.1496e-38,0,0,0,0,0,1.8798e-38,0.1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6473,0,0,0,0,0
294.14,0,0,0,0.1966,0,0,4.3784e-38,0,0,0,0,0,1.9832e-38,0.1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6473,0,0,0,0,0
293.96,0,0,0,0.1966,0,0,2.8896e-38,0,0,0,0,0,0,0.1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6473,0,0,0,0,0
293.96,0,0,0,0.1966,0,0,3.078e-38,0,0,0,0,0,1.3945e-38,0.1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6473,0,0,0,0,0
294,0,0,0,0.1966,0,0,3.5712e-38,0,0,0,0,0,1.6179e-38,0.1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6473,0,0,0,0,0
294.08,0,0,0,0.1966,0,0,4.1496e-38,0,0,0,0,0,1.8798e-38,0.1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6473,0,0,0,0,0
294.14,0,0,0,0.1966,0,0,4.3784e-38,0,0,0,0,0,1.9832e-38,0.1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6473,0,0,0,0,0
293.94,0,0,0,0.1966,0,0,3.3905e-38,0,0,0,0,0,1.5339e-38,0.1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6473,0,0,0,0,0
293.94,0,0,0,0.1966,0,0,3.453e-38,0,0,0,0,0,1.5622e-38,0.1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6473,0,0,0,0,0
293.96,0,0,0,0.1966,0,0,3.7072e-38,0,0,0,0,0,1.677e-38,0.1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6473,0,0,0,0,0
293.99,0,0,0,0.1966,0,0,4.3195e-38,0,0,0,0,0,1.9539e-38,0.1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6473,0,0,0,0,0
294.09,0,0,0,0.1966,0,0,4.9448e-38,0,0,0,0,0,2.2365e-38,0.1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6473,0,0,0,0,0
294.15,0,0,0,0.1966,0,0,5.1494e-38,0,0,0,0,0,2.3287e-38,0.1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6473,0,0,0,0,0
293.94,0,0,0,0.1966,0,0,3.453e-38,0,0,0,0,0,1.5622e-38,0.1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6473,0,0,0,0,0
293.96,0,0,0,0.1966,0,0,3.7072e-38,0,0,0,0,0,1.677e-38,0.1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6473,0,0,0,0,0
293.99,0,0,0,0.1966,0,0,4.3195e-38,0,0,0,0,0,1.9539e-38,0.1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6473,0,0,0,0,0
294.09,0,0,0,0.1966,0,0,4.9448e-38,0,0,0,0,0,2.2365e-38,0.1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6473,0,0,0,0,0
294.15,0,0,0,0.1966,0,0,5.1494e-38,0,0,0,0,0,2.3287e-38,0.1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6473,0,0,0,0,0
293.93,0,0,0,0.1966,0,6.1694e-38,3.9765e-38,0,0,0,0,0,1.801e-38,0.1561,0,6.2583e-38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6473,0,0,0,0,0
293.93,0,0,0,0.1966,0,5.5746e-38,4.056e-38,0,0,0,0,0,1.8364e-38,0.1561,0,5.655e-38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6473,0,0,0,0,0
293.95,0,0,0,0.1966,0,4.4912e-38,4.3758e-38,0,0,0,0,0,1.9799e-38,0.1561,0,4.556e-38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6473,0,0,0,0,0
293.99,0,0,0,0.1966,0,6.6829e-38,5.1106e-38,0,0,0,0,0,2.3134e-38,0.1561,0,6.7795e-38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6473,0,0,0,0,0
294.1,0,0,0,0.1966,0,2.6327e-37,5.8605e-38,0,0,0,0,0,2.6673e-38,0.1561,3.898e-38,2.6709e-37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6473,0,0,0,0,0
294.17,0,0,0,0.1966,0,4.3291e-37,6.1159e-38,0,0,0,0,0,2.7958e-38,0.1561,6.4101e-38,4.3919e-37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6473,0,0,0,0,0
293.93,0,0,0,0.1966,0,5.5746e-38,4.056e-38,0,0,0,0,0,1.8364e-38,0.1561,0,5.655e-38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6473,0,0,0,0,0
293.95,0,0,0,0.1966,0,4.4912e-38,4.3758e-38,0,0,0,0,0,1.9799e-38,0.1561,0,4.556e-38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6473,0,0,0,0,0
293.99,0,0,0,0.1966,0,6.6829e-38,5.1106e-38,0,0,0,0,0,2.3134e-38,0.1561,0,6.7795e-38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6473,0,0,0,0,0
294.1,0,0,0,0.1966,0,2.6327e-37,5.8605e-38,0,0,0,0,0,2.6673e-38,0.1561,3.898e-38,2.6709e-37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6473,0,0,0,0,0
294.17,0,0,0,0.1966,0,4.3291e-37,6.1159e-38,0,0,0,0,0,2.7958e-38,0.1561,6.4101e-38,4.3919e-37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6473,0,0,0,0,0
293.92,1.1316e-37,0,0,0.1966,0,1.7888e-35,1.2143e-37,0,0,0,0,0,6.8204e-38,0.1561,2.6416e-36,1.8147e-35,0,1.226e-37,0,0,3.134e-38,0,0,0,2.8257e-38,0,3.5582e-37,0,0,0,0.6473,0,0,0,0,0
293.92,1.0461e-37,0,0,0.1966,0,1.6536e-35,1.1681e-37,0,0,0,0,0,6.517e-38,0.1561,2.4419e-36,1.6775e-35,0,1.1338e-37,0,0,2.8946e-38,0,0,0,2.6122e-38,0,3.289e-37,0,0,0,0.6473,0,0,0,0,0
293.94,9.3363e-38,0,0,0.1966,0,1.4748e-35,1.1346e-37,0,0,0,0,0,6.2501e-38,0.1561,2.1788e-36,1.4962e-35,0,1.013e-37,0,0,2.576e-38,0,0,0,2.3309e-38,0,2.9341e-37,0,0,0,0.6473,0,0,0,0,0
294,1.7241e-37,0,0,0.1966,0,2.7192e-35,1.7529e-37,0,0,0,0,0,1.005e-37,0.1561,4.0215e-36,2.7587e-35,0,1.8695e-37,0,0,4.7434e-38,0,0,0,4.303e-38,0,5.4162e-37,0,0,0,0.6473,0,0,0,0,0
294.11,7.1334e-37,0,2.5333e-38,0.1966,0,1.124e-34,5.446e-37,0,0,0,0,0,3.3604e-37,0.1561,1.6637e-35,1.1404e-34,0,7.7023e-37,0,3.4532e-38,1.9617e-37,0,1.2082e-38,0,1.7795e-37,0,2.2453e-36,0,0,0,0.6473,0,0,3.5948e-38,0,0
294.18,1.1725e-36,0,4.1642e-38,0.1966,0,1.8474e-34,8.5335e-37,1.2551e-38,0,0,0,0,5.3395e-37,0.1561,2.7346e-35,1.8742e-34,0,1.265e-36,0,5.7821e-38,3.2243e-37,0,2.4163e-38,0,2.9247e-37,0,3.6923e-36,0,1.303e-38,0,0.6473,0,0,5.9087e-38,0,1.3719e-38
293.92,1.0461e-37,0,0,0.1966,0,1.6536e-35,1.1681e-37,0,0,0,0,0,6.517e-38,0.1561,2.4419e-36,1.6775e-35,0,1.1338e-37,0,0,2.8946e-38,0,0,0,2.6122e-38,0,3.289e-37,0,0,0,0.6473,0,0,0,0,0
293.94,9.3363e-38,0,0,0.1966,0,1.4748e-35,1.1346e-37,0,0,0,0,0,6.2501e-38,0.1561,2.1788e-36,1.4962e-35,0,1.013e-37,0,0,2.576e-38,0,0,0,2.3309e-38,0,2.9341e-37,0,0,0,0.6473,0,0,0,0,0
294,1.7241e-37,0,0,0.1966,0,2.7192e-35,1.7529e-37,0,0,0,0,0,1.005e-37,0.1561,4.0215e-36,2.7587e-35,0,1.8695e-37,0,0,4.7434e-38,0,0,0,4.303e-38,0,5.4162e-37,0,0,0,0.6473,0,0,0,0,0
294.11,7.1334e-37,0,2.5333e-38,0.1966,0,1.124e-34,5.446e-37,0,0,0,0,0,3.3604e-37,0.1561,1.6637e-35,1.1404e-34,0,7.7023e-37,0,3.4532e-38,1.9617e-37,0,1.2082e-38,0,1.7795e-37,0,2.2453e-36,0,0,0,0.6473,0,0,3.5948e-38,0,0
294.18,1.1725e-36,0,4.1642e-38,0.1966,0,1.8474e-34,8.5335e-37,1.2551e-38,0,0,0,0,5.3395e-37,0.1561,2.7346e-35,1.8742e-34,0,1.265e-36,0,5.7821e-38,3.2243e-37,0,2.4163e-38,0,2.9247e-37,0,3.6923e-36,0,1.303e-38,0,0.6473,0,0,5.9087e-38,0,1.3719e-38
293.91,3.354e-35,0,1.161e-36,0.1966,1.3553e-37,5.2871e-33,2.2394e-35,3.6637e-37,0,0,0,0,1.4098e-35,0.1561,7.8026e-34,5.3639e-33,0,3.6205e-35,0,1.8008e-36,9.2953e-36,0,6.9602e-37,0,8.3729e-36,4.4561e-38,1.0548e-34,0,3.7373e-37,0,0.6473,0,0,1.6851e-36,0,3.9168e-37
293.91,3.1998e-35,0,1.1117e-36,0.1966,1.2772e-37,5.0439e-33,2.1401e-35,3.4853e-37,0,0,0,0,1.3493e-35,0.1561,7.4439e-34,5.1171e-33,0,3.4548e-35,0,1.6859e-36,8.8579e-36,0,6.6304e-37,0,7.987e-36,4.1843e-38,1.0061e-34,0,3.5625e-37,0,0.6473,0,0,1.6078e-36,0,3.7363e-37
293.93,3.2318e-35,0,1.1343e-36,0.1966,1.2337e-37,5.0927e-33,2.1714e-35,3.4906e-37,0,0,0,0,1.3755e-35,0.1561,7.5192e-34,5.1667e-33,0,3.492e-35,0,1.6071e-36,8.9179e-36,0,6.671e-37,0,8.065e-36,4.0236e-38,1.0157e-34,0,3.5904e-37,0,0.6473,0,0,1.6243e-36,0,3.7732e-37
294,7.2122e-35,0,2.5575e-36,0.1966,2.8892e-37,1.1352e-32,4.8352e-35,7.7256e-37,0,0,0,0,3.0897e-35,0.1561,1.6782e-33,1.1517e-32,0,7.7818e-35,0,3.5741e-36,1.9844e-35,0,1.4841e-36,0,1.799e-35,9.0217e-38,2.2658e-34,0,7.9988e-37,0,0.6473,0,0,3.6325e-36,0,8.4205e-37
294.12,3.0194e-34,0,1.0727e-35,0.1966,1.4587e-36,4.7478e-32,2.0039e-34,3.2327e-36,0,0,0,0,1.2921e-34,0.1561,7.0258e-33,4.817e-32,0,3.2432e-34,0,1.6419e-35,8.304e-35,0,6.2207e-36,0,7.528e-35,4.164e-37,9.4865e-34,0,3.3541e-36,4.768e-38,0.6473,0,2.8815e-38,1.5217e-35,0,3.5317e-36
294.19,4.9382e-34,0,1.7546e-35,0.1966,2.4664e-36,7.7637e-32,3.2709e-34,5.2877e-36,0,0,0,0,2.1124e-34,0.1561,1.1491e-32,7.8769e-32,0,5.2995e-34,0,2.7334e-35,1.3581e-34,0,1.0177e-35,0,1.2311e-34,6.9371e-37,1.5515e-33,0,5.4878e-36,7.7974e-38,0.6473,0,4.7124e-38,2.4888e-35,0,5.7783e-36
293.91,3.1998e-35,0,1.1117e-36,0.1966,1.2772e-37,5.0439e-33,2.1401e-35,3.4853e-37,0,0,0,0,1.3493e-35,0.1561,7.4439e-34,5.1171e-33,0,3.4548e-35,0,1.6859e-36,8.8579e-36,0,6.6304e-37,0,7.987e-36,4.1843e-38,1.0061e-34,0,3.5625e-37,0,0.6473,0,0,1.6078e-36,0,3.7363e-37
293.93,3.2318e-35,0,1.1343e-36,0.1966,1.2337e-37,5.0927e-33,2.1714e-35,3.4906e-37,0,0,0,0,1.3755e-35,0.1561,7.5192e-34,5.1667e-33,0,3.492e-35,0,1.6071e-36,8.9179e-36,0,6.671e-37,0,8.065e-36,4.0236e-38,1.0157e-34,0,3.5904e-37,0,0.6473,0,0,1.6243e-36,0,3.7732e-37
294,7.2122e-35,0,2.5575e-36,0.1966,2.8892e-37,1.1352e-32,4.8352e-35,7.7256e-37,0,0,0,0,3.0897e-35,0.1561,1.6782e-33,1.1517e-32,0,7.7818e-35,0,3.5741e-36,1.9844e-35,0,1.4841e-36,0,1.799e-35,9.0217e-38,2.2658e-34,0,7.9988e-37,0,0.6473,0,0,3.6325e-36,0,8.4205e-37
294.12,3.0194e-34,0,1.0727e-35,0.1966,1.4587e-36,4.7478e-32,2.0039e-34,3.2327e-36,0,0,0,0,1.2921e-34,0.1561,7.0258e-33,4.817e-32,0,3.2432e-34,0,1.6419e-35,8.304e-35,0,6.2207e-36,0,7.528e-35,4.164e-37,9.4865e-34,0,3.3541e-36,4.768e-38,0.6473,0,2.8815e-38,1.5217e-35,0,3.5317e-36
294.19,4.9382e-34,0,1.7546e-35,0.1966,2.4664e-36,7.7637e-32,3.2709e-34,5.2877e-36,0,0,0,0,2.1124e-34,0.1561,1.1491e-32,7.8769e-32,0,5.2995e-34,0,2.7334e-35,1.3581e-34,0,1.0177e-35,0,1.2311e-34,6.9371e-37,1.5515e-33,0,5.4878e-36,7.7974e-38,0.6473,0,4.7124e-38,2.4888e-35,0,5.7783e-36
293.89,1.0115e-32,1.1116e-37,3.5067e-34,0.1966,4.8117e-35,1.5953e-30,6.6828e-33,1.1114e-34,0,0,0,0,4.2297e-33,0.1561,2.3532e-31,1.6185e-30,0,1.0875e-32,0,5.9661e-34,2.8057e-33,0,2.1084e-34,0,2.5243e-33,1.4775e-35,3.1819e-32,0,1.1317e-34,1.6011e-36,0.6473,0,9.5962e-37,5.1e-34,0,1.1855e-34
293.9,1.0051e-32,1.128e-37,3.4991e-34,0.1966,4.7706e-35,1.5851e-30,6.6497e-33,1.1005e-34,0,0,0,0,4.2179e-33,0.1561,2.3382e-31,1.6081e-30,0,1.0806e-32,0,5.8342e-34,2.7841e-33,0,2.091e-34,0,2.5078e-33,1.4503e-35,3.1609e-32,0,1.1232e-34,1.5903e-36,0.6473,0,9.5439e-37,5.0671e-34,0,1.1776e-34
293.93,1.1704e-32,1.3769e-37,4.1198e-34,0.1966,5.4804e-35,1.8451e-30,7.7718e-33,1.269e-34,0,0,0,0,4.9612e-33,0.1561,2.7231e-31,1.872e-30,0,1.2585e-32,0,6.4918e-34,3.2304e-33,0,2.4234e-34,0,2.9193e-33,1.6307e-35,3.6788e-32,0,1.3042e-34,1.8507e-36,0.6473,0,1.1145e-36,5.8998e-34,0,1.3705e-34
294,3.0778e-32,4.2102e-37,1.0922e-33,0.1966,1.5636e-34,4.8463e-30,2.0384e-32,3.3079e-34,0,0,0,0,1.314e-32,0.1561,7.1619e-31,4.9169e-30,0,3.3019e-32,0,1.7296e-33,8.4705e-33,0,6.3505e-34,0,7.6728e-33,4.3902e-35,9.6705e-32,0,3.4221e-34,4.8734e-36,0.6473,0,2.9429e-36,1.5513e-33,1.6337e-38,3.6025e-34
294.13,1.2692e-31,2.1752e-36,4.5109e-33,0.1966,7.6786e-34,1.996e-29,8.3242e-32,1.3599e-33,0,0,3.0679e-38,0,5.4165e-32,0.1561,2.9534e-30,2.0251e-29,3.0364e-38,1.3551e-31,0,7.7636e-33,3.4909e-32,0,2.6163e-33,0,3.1624e-32,1.9815e-34,3.988e-31,1.3414e-38,1.4105e-33,2.0095e-35,0.6473,0,1.2144e-35,6.3972e-33,8.365e-38,1.4853e-33
294.2,2.057e-31,3.6694e-36,7.3121e-33,0.1966,1.2853e-33,3.2343e-29,1.3464e-31,2.203e-33,0,0,5.1717e-38,0,8.7766e-32,0.1561,4.7867e-30,3.2815e-29,5.1195e-38,2.1942e-31,0,1.2796e-32,5.6575e-32,0,4.2398e-33,0,5.1249e-32,3.2687e-34,6.4637e-31,2.6828e-38,2.286e-33,3.2565e-35,0.6473,0,1.9682e-35,1.0368e-32,1.409e-37,2.4072e-33
293.9,1.0051e-32,1.128e-37,3.4991e-34,0.1966,4.7706e-35,1.5851e-30,6.6497e-33,1.1005e-34,0,0,0,0,4.2179e-33,0.1561,2.3382e-31,1.6081e-30,0,1.0806e-32,0,5.8342e-34,2.7841e-33,0,2.091e-34,0,2.5078e-33,1.4503e-35,3.1609e-32,0,1.1232e-34,1.5903e-36,0.6473,0,9.5439e-37,5.0671e-34,0,1.1776e-34
293.93,1.1704e-32,1.3769e-37,4.1198e-34,0.1966,5.4804e-35,1.8451e-30,7.7718e-33,1.269e-34,0,0,0,0,4.9612e-33,0.1561,2.7231e-31,1.872e-30,0,1.2585e-32,0,6.4918e-34,3.2304e-33,0,2.4234e-34,0,2.9193e-33,1.6307e-35,3.6788e-32,0,1.3042e-34,1.8507e-36,0.6473,0,1.1145e-36,5.8998e-34,0,1.3705e-34
